"timestamp","device","seqnumber","event","temperature1","temperature2","bmetemp","bmehum","bmepress","adc1","adc2","adc3","battery","devicetypeid","data","time","__dt"
"2022-07-11T23:49:59+01:00","1B29854","1672","1","17","16","15","77","994","2","1","4","27","5eb9311be833d96c2857fd8b","017574734d5e0201041b","1657576199","2022-07-11 00:00:00.000"
"2022-07-12T09:04:16+01:00","1B29854","1708","1","21","24","25","49","995","3","2","6","27","5eb9311be833d96c2857fd8b","01797c7d315f0302061b","1657609456","2022-07-12 00:00:00.000"
"2022-07-13T03:01:50+01:00","1B29854","1778","1","16","16","16","66","993","2","1","4","27","5eb9311be833d96c2857fd8b","01747474425d0201041b","1657674110","2022-07-13 00:00:00.000"
"2022-07-13T02:46:26+01:00","1B29854","1777","1","16","15","15","67","993","2","1","4","27","5eb9311be833d96c2857fd8b","01747373435d0201041b","1657673186","2022-07-13 00:00:00.000"
"2022-07-13T00:43:17+01:00","1B29854","1769","1","19","17","17","57","993","2","1","4","27","5eb9311be833d96c2857fd8b","01777575395d0201041b","1657665797","2022-07-12 00:00:00.000"
"2022-07-12T16:46:25+01:00","1B29854","1738","1","44","35","41","13","993","2","1","5","27","5eb9311be833d96c2857fd8b","0190878d0d5d0201051b","1657637185","2022-07-12 00:00:00.000"
"2022-07-13T00:12:30+01:00","1B29854","1767","1","20","17","17","57","993","2","1","3","27","5eb9311be833d96c2857fd8b","01787575395d0201031b","1657663950","2022-07-12 00:00:00.000"
"2022-07-12T22:24:48+01:00","1B29854","1760","1","24","19","19","49","993","2","1","2","27","5eb9311be833d96c2857fd8b","017c7777315d0201021b","1657657488","2022-07-12 00:00:00.000"
"2022-07-13T12:31:50+01:00","1B29854","1815","1","44","31","35","20","992","2","1","4","27","5eb9311be833d96c2857fd8b","01908387145c0201041b","1657708310","2022-07-13 00:00:00.000"
"2022-07-12T12:24:38+01:00","1B29854","1721","1","45","31","39","19","995","3","1","5","27","5eb9311be833d96c2857fd8b","0191838b135f0301051b","1657621478","2022-07-12 00:00:00.000"
"2022-07-12T00:36:09+01:00","1B29854","1675","1","15","15","14","82","994","2","1","4","27","5eb9311be833d96c2857fd8b","01737372525e0201041b","1657578969","2022-07-11 00:00:00.000"
"2022-07-11T20:30:03+01:00","1B29854","1659","1","27","23","25","43","992","2","1","4","27","5eb9311be833d96c2857fd8b","017f7b7d2b5c0201041b","1657564203","2022-07-11 00:00:00.000"
"2022-07-12T22:40:10+01:00","1B29854","1761","1","23","18","18","51","993","2","1","2","27","5eb9311be833d96c2857fd8b","017b7676335d0201021b","1657658410","2022-07-12 00:00:00.000"
"2022-07-13T09:26:53+01:00","1B29854","1803","1","26","26","28","40","992","2","1","5","27","5eb9311be833d96c2857fd8b","017e7e80285c0201051b","1657697213","2022-07-13 00:00:00.000"
"2022-07-13T17:24:21+01:00","1B29854","1834","1","43","34","39","15","989","2","1","4","27","5eb9311be833d96c2857fd8b","018f868b0f590201041b","1657725861","2022-07-13 00:00:00.000"
"2022-07-12T00:05:22+01:00","1B29854","1673","1","16","16","15","77","994","2","1","4","27","5eb9311be833d96c2857fd8b","017474734d5e0201041b","1657577122","2022-07-11 00:00:00.000"
"2022-07-13T03:32:37+01:00","1B29854","1780","1","16","15","15","68","993","2","1","4","27","5eb9311be833d96c2857fd8b","01747373445d0201041b","1657675957","2022-07-13 00:00:00.000"
"2022-07-14T03:08:59+01:00","1B29854","1872","1","18","17","16","77","989","2","1","3","27","5eb9311be833d96c2857fd8b","017675744d590201031b","1657760939","2022-07-14 00:00:00.000"
"2022-07-13T11:14:47+01:00","1B29854","1810","1","37","31","35","23","992","2","1","5","27","5eb9311be833d96c2857fd8b","01898387175c0201051b","1657703687","2022-07-13 00:00:00.000"
"2022-07-12T05:13:09+01:00","1B29854","1693","1","8","9","8","100","994","2","1","4","27","5eb9311be833d96c2857fd8b","016c6d6c645e0201041b","1657595589","2022-07-12 00:00:00.000"
"2022-07-12T07:00:55+01:00","1B29854","1700","1","8","11","10","100","994","2","1","4","27","5eb9311be833d96c2857fd8b","016c6f6e645e0201041b","1657602055","2022-07-12 00:00:00.000"
"2022-07-13T10:13:09+01:00","1B29854","1806","1","32","29","31","31","992","2","1","5","27","5eb9311be833d96c2857fd8b","018481831f5c0201051b","1657699989","2022-07-13 00:00:00.000"
"2022-07-11T13:19:04+01:00","1B29854","1631","1","35","24","30","33","993","3","1","5","27","5eb9311be833d96c2857fd8b","01877c82215d0301051b","1657538344","2022-07-11 00:00:00.000"
"2022-07-11T23:03:50+01:00","1B29854","1669","1","18","17","16","72","993","2","1","4","27","5eb9311be833d96c2857fd8b","01767574485d0201041b","1657573430","2022-07-11 00:00:00.000"
"2022-07-12T01:53:06+01:00","1B29854","1680","1","13","13","12","89","994","2","1","4","27","5eb9311be833d96c2857fd8b","01717170595e0201041b","1657583586","2022-07-11 00:00:00.000"
"2022-07-14T01:52:03+01:00","1B29854","1867","1","21","19","18","68","989","2","1","3","27","5eb9311be833d96c2857fd8b","0179777644590201031b","1657756323","2022-07-13 00:00:00.000"
"2022-07-13T05:51:10+01:00","1B29854","1789","1","15","16","15","71","992","2","1","4","27","5eb9311be833d96c2857fd8b","01737473475c0201041b","1657684270","2022-07-13 00:00:00.000"
